Word,Count,Translation,ZegedronCount
grounds,8236,έδαφος,0
assuming,8235,υποτιθέμενος,0
nails,8234,καρφιά,0
dana,8232,Ντάνα,0
conspiracy,8232,συνωμοσία,0
thanksgiving,8229,ευχαριστία,0
pierre,8229,Πετέρι,0
guardian,8218,κηδεμόνας,0
rumors,8216,φήμες,0
yen,8215,γιέν,0
megan,8215,Μέγκαν,0
ashes,8212,τέφρα,0
terror,8207,τρόμος,0
misunderstanding,8203,παρεξήγηση,0
tire,8199,λάστιχο,0
boats,8192,σκάφη,0
parade,8190,παρέλαση,0
halt,8189,παύση,0
immunity,8186,"ασυλία, ανοσία",0
adults,8185,ενήλικες,0
steam,8179,ατμός,0
kang,8176,καγκού,0
closely,8176,απο κοντα,0
pearl,8175,μαργαριτάρι,0
soccer,8169,ποδόσφαιρο,0
adrian,8159,Αδριάνος,0
priority,8157,προτεραιότητα,1
shouts,8155,φωνάζω,0
donald,8151,Ντόναλντ,0
happier,8150,πιο ευτυχισμένος,0
khan,8150,χάνι,0
struggling,8148,αγωνιζόμενος,0
root,8144,ρίζα,0
larger,8128,μεγαλύτερος,0
november,8128,Νοέμβριος,0
boot,8127,μπότα,0
conflict,8125,σύγκρουση,0
laughed,8125,γελασα,0
debbie,8120,Ντέμπι,0
cherry,8118,κεράσι,0
honking,8117,επιφυλακτικός,0
concerns,8115,ανησυχίες,0
celebration,8115,εορτασμός,0
sore,8113,πληγή,0
unconscious,8112,αναίσθητος,0
cattle,8112,βοοειδή,0
breasts,8109,στήθος,0
fairly,8109,αρκετά,0
fee,8109,τέλη,0
recognise,8107,αναγνωρίζω,0
wade,8107,περιπατώ εντός ύδατος,0
radiation,8107,ακτινοβολία,0
holidays,8107,διακοπές,0
raining,8107,βροχόπτωση,0
forgetting,8105,ξεχασμένος,0
lungs,8097,πνεύμονες,0
register,8096,κανω ΕΓΓΡΑΦΗ,0
shadows,8095,σκιά,0
specifically,8092,ΕΙΔΙΚΑ,0
sarge,8091,σάρκο,0
ideal,8087,ιδανικό,0
turtle,8080,χελώνα,0
spoil,8079,λεία,0
deserved,8074,άξιος,0
ronnie,8072,αραχογνώμονα,0
gina,8069,τίγρη,0
candidate,8068,υποψήφιος,0
lance,8068,λόγχη,0
types,8068,πληκτρολογώ,0
bloke,8066,μάγκας,0
explode,8064,εκραγεί,0
immediate,8061,άμεσος,0
belonged,8061,ανήκερος,0
identified,8056,αναγνωρισθείς,0
di,8051,διαιέρωμα,0
hunger,8049,Πείνα,0
closest,8047,πλησιέστερος,0
combination,8040,συνδυασμός,0
nanny,8037,νταντά,0
seth,8037,σέθ,0
gabriel,8036,Γαβριήλ,0
develop,8036,αναπτύσσω,0
detectives,8036,ντετέκτιβ,0
severe,8032,αυστηρός,0
en,8029,en,0
organized,8028,διοργάνωσε,0
franklin,8022,Φράνκλιν,0
gut,8020,έντερο,0
splendid,8020,λαμπρός,0
dismissed,8012,απολυμένος,0
pm,8007,μετα μεσημβριας,0
yang,8005,Γιανγκ,0
halloween,8004,Απόκριες,0
ellie,8003,έλατο,0
vulnerable,7998,ευάλωτα,0
continued,7998,συνεχίζεται,0
vital,7997,ζωτικής σημασίας,0
comrades,7996,σύντροφος,0
bureau,7996,γραφείο,0
drawer,7995,συρτάρι,0
harper,7993,αρπιστής,0
retreat,7993,υποχώρηση,0
carson,7991,καρφίτσα,0
benny,7990,πύργος,0
pillow,7989,μαξιλάρι,0
troy,7987,Τροία,0
ace,7987,άσσος,0
cart,7985,καροτσάκι,0
nap,7983,υπνάκο,0
chan,7983,χορευτής,0
ham,7982,ζαμπόν,0
announce,7978,ανακοινώνω,0
borrowed,7976,δανεισμένος,0
parked,7969,σταθμευμένος,0
galaxy,7968,γαλαξίας,0
voted,7967,ψήφιος,0
muffled,7967,θορυβώδης,0
sebastian,7966,σεβαστιάν,0
mmm-hmm,7965,μμμ-χμμ,0
jewelry,7964,κοσμήματα,0
kisses,7961,Σας φιλώ,0
luggage,7957,αποσκευές,0
groom,7954,γαμπρός,0
oops,7954,Ωχ,0
lighter,7953,αναπτήρας,0
masters,7948,κύριοι,0
alliance,7944,ΣΥΜΜΑΧΙΑ,0
buddies,7942,φίλοι,0
clothing,7940,είδη ένδυσης,0
denied,7939,αρνήθηκε,0
drown,7935,πνίγω,0
alike,7933,ομοίως,0
excellency,7933,εξοχότητα,0
relative,7928,συγγενής,0
photographs,7925,φωτογραφίες,0
burger,7924,μπιφτέκι,0
dough,7923,ζύμη,0
alicia,7921,Αλικία,0
wreck,7920,ναυάγιο,0
approve,7918,εγκρίνω,0
produced,7916,παραγόμενος,0
christina,7915,Χριστίνα,0
physically,7914,φυσικώς,0
stations,7913,σταθμών,0
eli,7912,Έλιτος,0
samantha,7912,Σαμάνθα,0
spiritual,7910,πνευματικός,0
sire,7909,άρχοντας,0
roaring,7909,φλοίσβος,0
stab,7907,μαχαιριά,0
inch,7906,ίντσα,0
servants,7906,υπηρέτες,0
limits,7905,όρια,0
unexpected,7899,απροσδόκητος,0
arrival,7898,άφιξη,0
whimpering,7898,γκρίνια,0
basket,7897,καλάθι,0
sheets,7895,φύλλα,0
scandal,7894,σκάνδαλο,0
stink,7891,βρώμα,0
homer,7887,Όμηρος,0
tara,7886,Τάρα,0
christopher,7886,Χριστόφορος,0
toes,7886,δάχτυλα των ποδιών,0
't-,7884,«Τ-,0
shield,7881,ασπίδα,0
shooter,7879,σκοπευτής,0
instant,7872,στιγμή,0
objects,7871,αντικείμενα,0
rehearsal,7869,πρόβα,0
disturbing,7868,ενοχλητικός,0
directed,7864,κατευθυνόμενος,0
scan,7861,σάρωση,0
electronic,7860,ηλεκτρονικός,0
republic,7860,Δημοκρατία,0
overnight,7860,διανυκτέρευση,0
counsel,7855,ο ΣΥΝΗΓΟΡΟΣ,0
sirens,7854,σειρήνες,0
dorothy,7853,Νοροθύη,0
bait,7852,δόλωμα,0
dignity,7850,αξιοπρέπεια,0
explains,7850,εξηγεί,0
lean,7849,άπαχος,0
heroin,7848,ηρωίνη,0
tracy,7845,τρισδιάστατος,0
rex,7841,βασιλιάς,0
barney,7839,μπάρνεϊ,0
gossip,7839,κουτσομπολιό,0
humble,7837,ταπεινός,0
economy,7837,οικονομία,0
worlds,7827,του κόσμου,0
impress,7819,εντυπωσιάζω,0
clara,7818,Κλάρα,0
tissue,7818,ιστός,0
threaten,7814,απειλώ,0
et,7814,et,0
bump,7813,χτύπημα,0
supreme,7809,ανώτατος,0
bingo,7807,λοταρία,0
mitchell,7806,Μίτσελ,0
excitement,7805,ενθουσιασμός,0
mankind,7803,ανθρωπότητα,0
document,7799,έγγραφο,0
broad,7798,ευρύς,0
vietnam,7796,Βιετνάμ,0
vessel,7796,σκάφος,0
lit,7794,φωτισμένος,0
dale,7794,κοιλάδα,0
killers,7790,δολοφόνων,0
connor,7790,Κόνορ,0
mario,7787,μάστιος,0
foul,7784,βρωμερός,0
stare,7782,κοιτάζω,0
deaths,7780,θάνατοι,0
hut,7776,καλύβα,0
elements,7774,στοιχεία,0
coma,7770,κώμα,0
laying,7769,καθορίζοντας,0
coffin,7767,φέρετρο,0
paula,7766,Πάουλα,0
cocaine,7765,κοκαΐνη,0
puppy,7764,κουτάβι,0
louder,7761,πιο δυνατός,0
handled,7759,χειρισμένος,0
announcement,7759,ανακοίνωση,0
oath,7758,όρκος,0
mob,7753,όχλος,0
cotton,7748,βαμβάκι,0
deposit,7747,κατάθεση,0
taxes,7741,φόροι,0
injuries,7735,τραυματισμοί,0
jen,7731,γέφυρα,0
autopsy,7728,αυτοψία,0
advise,7727,συμβουλεύω,0
gig,7723,συναυλία,0
lecture,7721,διάλεξη,0
posted,7719,αναρτημένος,0
skinny,7719,κοκαλιάρης,0
lo,7717,λωρίδας,0
include,7716,περιλαμβάνω,0
revealed,7713,αποκάλυψε,0
infected,7711,μολυσμένος,0
relieved,7707,ανακουφισμένος,0
assistance,7707,βοήθεια,0
solo,7703,μονοφωνία,0
determine,7695,καθορίσει,0
terrorists,7694,τρομοκράτες,0
elsewhere,7693,αλλού-κάπου αλλού,0
lamp,7692,λάμπα,0
practical,7685,πρακτικός,0
marked,7684,μαρκαρισμένος,0
adorable,7682,λατρευτός,0
rubber,7682,καουτσούκ,0
purple,7681,μωβ,0
operating,7681,λειτουργικός,0
suite,7680,σουίτα,0
apologies,7679,Συγνώμη,0
personnel,7676,προσωπικό,0
beam,7674,δέσμη,0
poet,7674,ποιητής,0
samples,7673,δείγματα,0
arrow,7670,βέλος,0
counselor,7670,σύμβουλος,0
carpet,7667,χαλί,0
allen,7667,υπαίθριος,0
audrey,7665,ακουστικός,0
spotted,7664,έχων στίγματα,0
floating,7661,επιπλέων,0
corrected,7648,διορθωμένος,0
located,7648,τοποθετημένος,0
journalist,7646,δημοσιογράφος,0
insisted,7645,επέμενε,0
operator,7633,χειριστής,0
rely,7632,βασίζομαι,0
singh,7631,σιγά,0
fooled,7627,ξεγελάτος,0
arrives,7625,φτάνω,0
i.d.,7622,ταυτότητα.,0
leon,7619,Λέοντος,0
walt,7614,βόλτα,0
eastern,7614,ανατολικός,0
ay,7613,ay,0
shave,7607,ξύρισμα,0
remaining,7606,παραμένων,0
toss,7606,τινάσσω,0
anderson,7602,Άντερσον,0
lip,7597,χείλος,0
acid,7597,οξύ,0
nora,7593,υποκοριστικό της Eleanor,0
si,7588,σι,0
december,7586,Δεκέμβριος,0
anonymous,7582,Ανώνυμος,0
inn,7578,πανδοχείο,0
planted,7577,σπαρμένος,0
oldest,7576,παλαιότερος,0
breast,7568,στήθος,0
sixth,7566,έκτος,0
error,7563,λάθος,0
reporting,7562,αναφορά,0
egypt,7553,Αίγυπτος,0
islands,7553,νησιά,0
brother-in-law,7545,κουνιάδος,0
jules,7536,σούπα,0
roommate,7535,συγκάτοικος,0
sings,7535,τραγουδάει,0
scum,7530,απόβρασμα,0
visitor,7527,επισκέπτης,0
giggling,7525,γέλια,0
described,7525,περιγράφεται,0
geez,7525,γελοιώνω,0
inches,7524,ίντσες,0
commitment,7523,δέσμευση,0
hercules,7521,Ηρακλής,0
react,7521,αντιδρώ,0
cows,7517,αγελάδες,0
protest,7517,διαμαρτυρία,0
misery,7513,μιζέρια,0
theft,7510,κλοπή,0
embrace,7510,εναγκαλισμός,0
darn,7507,μαντάρισμα,0
harsh,7507,δριμύς,0
andrea,7506,Αντρέα,0
communicate,7505,ΕΠΙΚΟΙΝΩΝΩ,0
fathers,7504,πατέρες,0
faithful,7503,πιστός,0
hector,7501,Έκτορας,0
uh-uh,7501,εχ.,0
flame,7500,φλόγα,0
medal,7498,μετάλλιο,0
silk,7495,μετάξι,0
photographer,7495,φωτογράφος,0
trevor,7493,δίδυμος,0
cemetery,7493,νεκροταφείο,0
rear,7491,όπισθεν,0
freddy,7491,Φρεντϋ,0
banana,7491,μπανάνα,0
allison,7485,αλλοδαπός,0
emotion,7482,συναισθημα,0
chap,7480,σκάσιμο,0
dated,7478,χρονολογημένος,0
excuses,7477,δικαιολογίες,0
shitty,7475,λασπώδης,0
bin,7468,αποθήκη,0
jew,7465,Εβραίος,0
gum,7462,κόμμι,0
crushed,7462,θρυμματισμένος,0
efforts,7459,προσπάθειες,0
content,7459,περιεχόμενο,0
corporal,7450,δεκανέας,0
realised,7449,συνειδητοποίησα,0
del,7447,δελτίο,0
rap,7446,κτύπημα,0
hopeless,7445,απελπισμένος,0
debate,7444,δημόσια συζήτηση,0
era,7442,εποχή,0
luckily,7442,ευτυχώς,0
ton,7438,τόνος,0
liquid,7435,υγρό,0
swell,7434,φούσκωμα,0
peggy,7431,πύργος,0
feast,7431,γιορτή,0
murphy,7430,βρώμικος,0
attracted,7428,ελκυσμένος,0
application,7420,εφαρμογή,0
profession,7420,επάγγελμα,0
bench,7419,παγκάκι,0
vanessa,7418,είδος πεταλούδας,0
ahem,7416,αχέμ,0
symptoms,7415,συμπτώματα,0
scout,7409,ανιχνευτής,0
crashed,7406,συντριβή,0
keen,7404,οξύς,0
aircraft,7395,αεροσκάφος,0
formed,7394,διαμορφωμένος,0
hon,7387,κονιά,0
aggressive,7383,επιθετικός,0
pale,7382,χλωμός,0
significant,7382,σημαντικός,0
duncan,7380,δισκάνος,0
clubs,7379,κλαμπ,0
visual,7379,οπτικός,0
embassy,7375,πρεσβεία,0
defence,7374,άμυνα,0
cabinet,7374,υπουργικό συμβούλιο,0
display,7373,απεικόνιση,0
fame,7372,φήμη,0
gibbs,7369,γκαζς,0
drowned,7366,πνιγμένος,0
wolves,7364,λύκοι,0
filming,7364,γυρίσματα,0
dunno,7363,Δεν ξέρω,0
cursed,7360,καταραμένος,0
twin,7358,δίδυμο,0
sorrow,7354,λύπη,0
vault,7351,θόλος,0
defeated,7350,ηττή,0
watson,7349,ουρανό,0
quote,7348,"παραθέτω, αναφορά",0
penalty,7347,ποινή,0
bargain,7347,παζάρι,0
pepper,7346,πιπέρι,0
speaker,7343,Ομιλητής,0
compare,7342,συγκρίνω,0
satan,7341,σατανάς,0
helmet,7341,κράνος,0
scar,7339,ουλή,0
copies,7335,αντίγραφα,0
fuss,7333,φασαρία,0
envelope,7330,φάκελος,0
perry,7325,περρυνς,0
stinks,7323,βρώμικο,0
african,7322,αφρικανός,0
arrangements,7321,ετοιμασίες,0
wished,7318,εύθυμων,0
honored,7316,τιμημένος,0
believing,7311,πεποίθησης,0
discussed,7309,συζητημένος,0
assigned,7308,ανατεθεί,0
rosa,7305,Ρόζα,0
oven,7301,φούρνος,0
jenna,7299,Τζένα,0
attacking,7299,επιτιθέμενος,0
tin,7297,κασσίτερος,0
sonic,7293,ηχητικός,0
collar,7290,περιλαίμιο,0
mere,7287,μόνο,0
romeo,7286,Ρωμαίος,0
belief,7284,πίστη,0
storage,7281,αποθήκευση,0
rusty,7276,σκουριασμένος,0
psycho,7269,ψυχοπαθής,0
climbing,7269,ορειβασία,0
melissa,7267,Μελίσσα,0
fears,7266,φόβος,0
sum,7265,άθροισμα,0
dedicated,7262,αφιερωμένος,0
ladder,7260,σκάλα,0
alternative,7253,εναλλακτική λύση,0
raid,7253,επιδρομή,0
dining,7250,γειτονιά,0
ms,7250,Κυρία,0
corporate,7248,εταιρικός,0
folk,7245,παραδοσιακός,0
jon,7243,γωνιά,0
replaced,7242,αντικαταστάθηκε,0
bailey,7241,διάλυμα,0
un,7239,Ηνωμένα Έθνη,0
heels,7238,τακούνια,0
duties,7236,καθήκοντα,0
smarter,7236,ευφυής,0
existed,7236,υπήρχε,0
surprising,7235,εκπληκτικός,0
chess,7234,σκάκι,0
requested,7233,ζητείται,0
cruise,7226,κρουαζιέρα,0
primary,7225,πρωταρχικός,0
rhythm,7224,ρυθμός,0
drum,7222,τύμπανο,0
models,7221,μοντέλα,0
motorcycle,7221,μοτοσυκλέτα,0
adopted,7218,θετός,0
barrel,7217,βαρέλι,0
cargo,7217,φορτίο,0
planets,7215,πλανήτες,0
shove,7215,σπρώχνω,0
wha,7214,WHA,0
surprises,7208,εκπλήξεις,0
rosie,7206,Ρόζιι,0
dings,7204,κροτά,0
trailer,7200,τροχόσπιτο,0
cannon,7198,κανόνι,0
tables,7196,τραπέζια,0
arse,7196,γάιδαρος,0
ally,7195,σύμμαχος,0
lawrence,7193,Λαυρέντιος,0
wee,7190,μικρούλης,0
tapes,7186,ταινίες,0
dull,7185,αμβλύς,0
sandra,7185,Σάντρα,0
teenage,7184,εφηβικός,0
kent,7183,Κεντ,0
cooperate,7180,συνεργάζονται,0
risks,7178,κινδύνους,0
dug,7177,έσκαψα,0
worthless,7177,άνευ αξίας,0
arriving,7175,έφτασε,0
kindness,7173,καλοσύνη,0
ties,7172,δεσμός,0
items,7171,αντικείμενα,0
and-,7169,και-,0
grip,7167,λαβή,0
relations,7164,συγγένειες,0
rumor,7163,φήμη,0
skirt,7161,φούστα,0
frog,7160,βάτραχος,0
paige,7153,πύργος,0
lloyd,7151,λαγός,0
claimed,7146,ισχυριζόμενος,0
perfume,7146,άρωμα,0
instrumental,7146,ενόργανος,0
flames,7145,φλόγες,0
association,7145,σχέση,0
loses,7142,χάνει,0
january,7140,Ιανουάριος,0
spike,7140,ακίδα,0
israel,7137,Ισραήλ,0
eleven,7136,έντεκα,0
gallery,7134,εκθεσιακός χώρος,0
ginger,7134,τζίντζερ,0
activities,7131,δραστηριότητες,0
iraq,7131,Ιράκ,0
boarding,7121,επιβίβαση,0
fist,7118,γροθιά,0
stuffed,7114,γεμιστό,0
improve,7114,βελτιώσει,0
creation,7113,δημιουργία,0
connie,7111,Κόνι,0
infection,7108,μόλυνση,0
strikes,7107,χτυπήματα,0
wiped,7107,σκούπισμα,0
tension,7107,ένταση,0
whistles,7105,σφυρίχτρα,0
kindly,7104,ευγενώς,0
certificate,7103,πιστοποιητικό,0
curtis,7102,Κέρτις,0
bold,7100,τολμηρός,0
threats,7099,απειλές,0
claudia,7099,Κλαύση,0
sid,7095,κηλίδα,0
twisted,7092,στριμμένος,0
suspended,7092,ανασταλεί,0
affected,7090,επηρεάζονται,0
envy,7089,ζηλεύω,0
whale,7087,φάλαινα,0
dial,7086,καντράν,0
cameron,7085,κάμερο,0
martial,7085,στρατιωτικός,0
controlled,7084,ελεγχόμενος,0
lung,7084,πνεύμονας,0
nigga,7077,νιγγά,0
coal,7074,κάρβουνο,0
upside,7074,άνω μέρος,0
imperial,7073,αυτοκρατορικός,0
pam,7072,πανό,0
paranoid,7063,παρανοΪκός,0
signing,7061,υπογραφή,0
congress,7060,συνέδριο,0
villa,7056,βίλα,0
candles,7055,κεριά,0
filling,7055,πλήρωση,0
becky,7053,Ρεβέκκα,0
comic,7053,κόμικς,0
faint,7053,λιποθυμία,0
recovery,7052,ανάκτηση,0
volunteer,7052,εθελοντής,0
tech,7051,τεχνολογικά,0
bleed,7050,αιμορραγώ,0
positions,7050,θέσεις,0
cindy,7047,κούνια,0
narrow,7036,στενός,0
forbid,7033,απαγορεύω,0
stuart,7032,Stuart,0
perspective,7030,προοπτική,0
